Freq, S[1,1]re, S[1,1]im, CV[1,1], CV[2,1], CV[1,2], CV[2,2]
11000000000, 1.002315E-02, 9.266099E-02, 2.031253E-05, -6.763406E-09, -6.763406E-09, 2.025073E-05
11250000000, 1.958014E-02, 9.082706E-02, 2.031083E-05, -1.311245E-08, -1.311245E-08, 2.025283E-05
11500000000, 2.884317E-02, 8.788682E-02, 2.030798E-05, -1.902885E-08, -1.902885E-08, 2.025624E-05
11750000000, 3.774941E-02, 8.401485E-02, 2.030390E-05, -2.421715E-08, -2.421715E-08, 2.026088E-05
12000000000, 4.615907E-02, 7.938274E-02, 2.029871E-05, -2.832142E-08, -2.832142E-08, 2.026647E-05
12250000000, 5.375879E-02, 7.404518E-02, 2.029298E-05, -3.120710E-08, -3.120710E-08, 2.027266E-05
12500000000, 6.057326E-02, 6.773460E-02, 2.028699E-05, -3.307549E-08, -3.307549E-08, 2.027958E-05
12750000000, 6.682575E-02, 6.048736E-02, 2.028047E-05, -3.366142E-08, -3.366142E-08, 2.028719E-05
13000000000, 7.250307E-02, 5.265416E-02, 2.027364E-05, -3.255245E-08, -3.255245E-08, 2.029482E-05
13250000000, 7.724519E-02, 4.451570E-02, 2.026724E-05, -2.992101E-08, -2.992101E-08, 2.030192E-05
13500000000, 8.095829E-02, 3.608094E-02, 2.026160E-05, -2.602038E-08, -2.602038E-08, 2.030838E-05
13750000000, 8.333637E-02, 2.725913E-02, 2.025691E-05, -2.113282E-08, -2.113282E-08, 2.031461E-05
14000000000, 8.465365E-02, 1.804360E-02, 2.025319E-05, -1.496575E-08, -1.496575E-08, 2.032021E-05
14250000000, 8.492343E-02, 8.405151E-03, 2.025073E-05, -7.402386E-09, -7.402386E-09, 2.032479E-05
14500000000, 8.435744E-02, -1.183894E-03, 2.025002E-05, 1.084446E-09, 1.084446E-09, 2.032727E-05
14750000000, 8.300753E-02, -1.032610E-02, 2.025120E-05, 9.632236E-09, 9.632236E-09, 2.032743E-05
15000000000, 8.043972E-02, -1.876636E-02, 2.025416E-05, 1.784374E-08, 1.784374E-08, 2.032649E-05
15250000000, 7.680588E-02, -2.694371E-02, 2.025910E-05, 2.594776E-08, 2.594776E-08, 2.032397E-05
15500000000, 7.204642E-02, -3.497107E-02, 2.026637E-05, 3.371609E-08, 3.371609E-08, 2.031946E-05
15750000000, 6.645103E-02, -4.272745E-02, 2.027580E-05, 4.012895E-08, 4.012895E-08, 2.031241E-05
16000000000, 6.035423E-02, -4.995191E-02, 2.028647E-05, 4.406476E-08, 4.406476E-08, 2.030324E-05
16250000000, 5.378179E-02, -5.591403E-02, 2.029753E-05, 4.571402E-08, 4.571402E-08, 2.029397E-05
16500000000, 4.635198E-02, -6.075579E-02, 2.030962E-05, 4.548651E-08, 4.548651E-08, 2.028470E-05
16750000000, 3.823963E-02, -6.447778E-02, 2.032253E-05, 4.301801E-08, 4.301801E-08, 2.027551E-05
17000000000, 2.929345E-02, -6.748872E-02, 2.033568E-05, 3.719007E-08, 3.719007E-08, 2.026614E-05
17250000000, 2.031601E-02, -6.984805E-02, 2.034605E-05, 2.793777E-08, 2.793777E-08, 2.025813E-05
17500000000, 1.126604E-02, -7.121806E-02, 2.035346E-05, 1.636633E-08, 1.636633E-08, 2.025259E-05
17750000000, 2.305879E-03, -7.159469E-02, 2.035735E-05, 3.457489E-09, 3.457489E-09, 2.025011E-05
18000000000, -6.534571E-03, -7.065257E-02, 2.035861E-05, -1.004553E-08, -1.004553E-08, 2.025093E-05
18250000000, -1.529119E-02, -6.871049E-02, 2.516199E-05, -3.605077E-08, -3.605077E-08, 2.500802E-05
18500000000, -2.402737E-02, -6.578400E-02, 2.515155E-05, -5.535451E-08, -5.535451E-08, 2.502022E-05
18750000000, -3.251999E-02, -6.179467E-02, 2.513532E-05, -7.121258E-08, -7.121258E-08, 2.503748E-05
19000000000, -4.056694E-02, -5.701356E-02, 2.511424E-05, -8.128573E-08, -8.128573E-08, 2.505784E-05
19250000000, -4.799883E-02, -5.153457E-02, 2.509095E-05, -8.471167E-08, -8.471167E-08, 2.507890E-05
19500000000, -5.453673E-02, -4.517368E-02, 2.506835E-05, -8.251249E-08, -8.251249E-08, 2.509961E-05
19750000000, -6.028686E-02, -3.798148E-02, 2.504713E-05, -7.481324E-08, -7.481324E-08, 2.511875E-05
20000000000, -6.513599E-02, -2.996040E-02, 2.502861E-05, -6.219363E-08, -6.219363E-08, 2.513521E-05
20250000000, -6.911334E-02, -2.116798E-02, 2.501382E-05, -4.512287E-08, -4.512287E-08, 2.514733E-05
20500000000, -7.243118E-02, -1.211432E-02, 2.500425E-05, -2.539232E-08, -2.539232E-08, 2.515182E-05
20750000000, -7.473645E-02, -3.208281E-03, 2.500028E-05, -6.442611E-09, -6.442611E-09, 2.515008E-05
21000000000, -7.572902E-02, 5.759590E-03, 2.500084E-05, 1.102695E-08, 1.102695E-08, 2.514499E-05
21250000000, -7.543232E-02, 1.509471E-02, 2.500547E-05, 2.734054E-08, 2.734054E-08, 2.513663E-05
21500000000, -7.414991E-02, 2.477964E-02, 2.501382E-05, 4.134630E-08, 4.134630E-08, 2.512372E-05
21750000000, -7.223671E-02, 3.430280E-02, 2.502418E-05, 5.092050E-08, 5.092050E-08, 2.510723E-05
22000000000, -6.942884E-02, 4.352727E-02, 2.503530E-05, 5.629872E-08, 5.629872E-08, 2.508980E-05
22250000000, -6.557729E-02, 5.223507E-02, 2.504637E-05, 5.822035E-08, 5.822035E-08, 2.507309E-05
22500000000, -6.034898E-02, 6.037836E-02, 2.505763E-05, 5.759732E-08, 5.759732E-08, 2.505757E-05
22750000000, -5.391787E-02, 6.805622E-02, 2.506840E-05, 5.418816E-08, 5.418816E-08, 2.504293E-05
23000000000, -4.693282E-02, 7.532818E-02, 2.507673E-05, 4.780608E-08, 4.780608E-08, 2.502979E-05
23250000000, -3.952323E-02, 8.169008E-02, 2.508253E-05, 3.993018E-08, 3.993018E-08, 2.501932E-05
23500000000, -3.144199E-02, 8.685120E-02, 2.508690E-05, 3.145990E-08, 3.145990E-08, 2.501139E-05
23750000000, -2.236494E-02, 9.086728E-02, 2.509028E-05, 2.221951E-08, 2.221951E-08, 2.500547E-05
24000000000, -1.260593E-02, 9.399664E-02, 2.509156E-05, 1.227890E-08, 1.227890E-08, 2.500165E-05
24250000000, -2.781279E-03, 9.640488E-02, 2.509003E-05, 2.597430E-09, 2.597430E-09, 2.500007E-05
24500000000, 7.394991E-03, 9.802303E-02, 2.508623E-05, -6.505024E-09, -6.505024E-09, 2.500049E-05
